주차,프로그램명,채널,요일,게시글(건수),댓글(건수),동영상조회(건수),뉴스(건수),동영상(건수),게시글(점유율%),댓글(점유율%),동영상조회(점유율%),뉴스(점유율%),동영상(점유율%),가구시청자수,2049시청자수,가구시청률(%),2049시청률(%)
202128,오케이광자매,KBS2,토일,761,"2,351","910,799",606,69,1.8,0.6,1.4,1.7,1.2,"5,186,458","1,902,128",25.5,8.5
202128,간떨어지는동거,tvN,수목,888,"8,602","3,911,732",995,119,2.1,2.2,6.2,2.9,2,"735,167","574,745",3.6,2.6
202128,라켓소년단,SBS,월화,740,"4,426","793,151",498,42,1.7,1.1,1.3,1.4,0.7,"1,034,893","724,295",5.1,3.2
202128,미치지않고서야,MBC,수목,319,"1,194","215,953",376,58,0.7,0.3,0.3,1.1,1,"753,799","405,018",3.7,1.8
202128,결혼작사이혼작곡시즌2,TVCHOSUN,토일,"1,517","5,878","1,195,417",703,35,3.5,1.5,1.9,2,0.6,"1,775,688","638,445",8.7,2.8
202128,멀리서보면푸른봄,KBS2,월화,493,"7,095","392,436",543,53,1.1,1.8,0.6,1.6,0.9,"399,941","161,148",2,0.7
202128,월간집,JTBC,수목,605,"2,486","876,916",440,84,1.4,0.6,1.4,1.3,1.4,"401,843","226,482",2,1
202128,슬기로운의사생활2,tvN,수목,"3,018","19,214","3,233,553",715,69,7,5,5.1,2.1,1.2,"2,298,072","2,154,319",11.3,9.6
202128,알고있지만,JTBC,토일,523,"8,872","2,860,661",694,67,1.2,2.3,4.5,2,1.1,"241,291","164,885",1.2,0.7
202128,악마판사,tvN,토일,"1,182","7,217","3,251,706",760,116,2.7,1.9,5.1,2.2,2,"1,057,337","761,014",5.2,3.4
202128,너는나의봄,tvN,월화,"1,056","3,421","651,940",715,100,2.4,0.9,1,2.1,1.7,"545,415","401,850",2.7,1.8
202128,더로드1의비극,tvN,수목,33,97,"7,852",67,4,0.1,0,0,0.2,0.1,0,0,0,0
202129,오케이광자매,KBS2,토일,543,"1,133","463,757",275,42,1.5,0.3,0.7,0.9,0.9,"2,990,673","1,266,582",14.7,5.6
202129,라켓소년단,SBS,월화,583,"4,471","819,516",424,43,1.7,1.3,1.3,1.5,0.9,"1,031,987","846,821",5.1,3.8
202129,미치지않고서야,MBC,수목,270,979,"222,815",492,56,0.8,0.3,0.4,1.7,1.1,"755,262","398,753",3.7,1.8
202129,결혼작사이혼작곡시즌2,TVCHOSUN,토일,989,"3,730","1,233,730",818,31,2.8,1.1,2,2.8,0.6,"1,899,286","753,621",9.3,3.4
202129,멀리서보면푸른봄,KBS2,월화,433,"4,652","284,772",975,50,1.2,1.3,0.5,3.3,1,"385,382","125,113",1.9,0.6
202129,월간집,JTBC,수목,381,"2,238","934,389",546,94,1.1,0.6,1.5,1.9,1.9,"400,675","197,136",2,0.9
202129,슬기로운의사생활2,tvN,수목,"2,587","14,700","2,823,613",832,55,7.4,4.2,4.5,2.8,1.1,"2,311,183","2,193,698",11.4,9.8
202129,알고있지만,JTBC,토일,551,"8,541","2,824,583",756,64,1.6,2.4,4.5,2.6,1.3,"194,862","183,333",1,0.8
202129,악마판사,tvN,토일,917,"6,461","4,260,226",842,115,2.6,1.8,6.8,2.9,2.4,"960,258","647,457",4.7,2.9
202129,너는나의봄,tvN,월화,"1,012","3,547","808,482",815,92,2.9,1,1.3,2.8,1.9,"448,043","356,191",2.2,1.6
202129,더로드1의비극,tvN,수목,33,116,"23,320",180,10,0.1,0,0,0.6,0.2,0,0,0,0
202129,경찰수업,KBS2,월화,121,437,"26,355",238,5,0.3,0.1,0,0.8,0.1,0,0,0,0
202129,이벤트를확인하세요,MBC,토일,23,127,"6,543",32,2,0.1,0,0,0.1,0,0,0,0,0
202130,오케이광자매,KBS2,토일,275,"1,031","234,945",274,3,1,0.4,0.4,1,0.1,0,0,0,0
202130,라켓소년단,SBS,월화,577,"3,451","715,419",456,39,2,1.4,1.3,1.7,0.9,"1,017,331","715,597",5,3.2
202130,미치지않고서야,MBC,수목,86,102,"22,354",74,5,0.3,0,0,0.3,0.1,0,0,0,0
202130,결혼작사이혼작곡시즌2,TVCHOSUN,토일,551,"1,948","946,033",590,23,1.9,0.8,1.7,2.2,0.5,"1,714,636","609,131",8.4,2.7
202130,월간집,JTBC,수목,328,"1,895","867,521",567,84,1.1,0.7,1.6,2.1,1.9,"447,338","212,126",2.2,0.9
202130,슬기로운의사생활2,tvN,수목,"1,477","10,899","1,392,962",489,48,5.1,4.3,2.5,1.8,1.1,"1,262,533","1,216,015",6.2,5.4
202130,알고있지만,JTBC,토일,513,"7,328","2,274,857",794,60,1.8,2.9,4.1,2.9,1.3,"234,861","190,158",1.2,0.8
202130,악마판사,tvN,토일,664,"4,259","3,975,647",740,109,2.3,1.7,7.3,2.7,2.4,"809,583","567,006",4,2.5
202130,너는나의봄,tvN,월화,864,"4,195","1,042,164",717,90,3,1.7,1.9,2.6,2,"417,309","299,143",2.1,1.3
202130,더로드1의비극,tvN,수목,54,93,"11,451",421,7,0.2,0,0,1.6,0.2,0,0,0,0
202130,경찰수업,KBS2,월화,183,717,"96,201",591,3,0.6,0.3,0.2,2.2,0.1,0,0,0,0
202130,이벤트를확인하세요,MBC,토일,15,63,"4,897",51,2,0.1,0,0,0.2,0,0,0,0,0
202131,오케이광자매,KBS2,토일,383,"1,759","1,371,470",395,62,1.3,0.6,2.2,1.4,1.4,"4,464,549","1,825,423",21.9,8.1
202131,라켓소년단,SBS,월화,290,"1,056","42,802",125,0,1,0.4,0.1,0.4,0,0,0,0,0
202131,미치지않고서야,MBC,수목,79,244,"1,860",123,1,0.3,0.1,0,0.4,0,0,0,0,0
202131,결혼작사이혼작곡시즌2,TVCHOSUN,토일,"1,101","5,888","2,062,903","1,303",47,3.6,2.2,3.3,4.7,1.1,"1,953,657","754,457",9.6,3.4
202131,월간집,JTBC,수목,357,"2,402","826,403",599,82,1.2,0.9,1.3,2.2,1.9,"457,160","230,175",2.2,1
202131,슬기로운의사생활2,tvN,수목,"1,767","10,263","2,370,665",624,46,5.8,3.8,3.8,2.2,1.1,"1,928,030","1,881,264",9.5,8.4
202131,알고있지만,JTBC,토일,343,"8,306","2,149,633",490,56,1.1,3.1,3.4,1.8,1.3,"229,482","201,902",1.1,0.9
202131,악마판사,tvN,토일,603,"3,928","2,906,961",775,103,2,1.4,4.6,2.8,2.4,"1,003,801","740,946",4.9,3.3
202131,너는나의봄,tvN,월화,800,"5,146","1,301,609",908,92,2.6,1.9,2.1,3.3,2.1,"400,387","294,435",2,1.3
202131,더로드1의비극,tvN,수목,418,"1,001","423,751","1,226",105,1.4,0.4,0.7,4.4,2.4,"631,884","464,728",3.1,2.1
202131,경찰수업,KBS2,월화,220,"1,173","69,901",674,8,0.7,0.4,0.1,2.4,0.2,0,0,0,0
202131,이벤트를확인하세요,MBC,토일,23,461,"9,761",77,7,0.1,0.2,0,0.3,0.2,0,0,0,0
202131,갯마을차차차,tvN,토일,182,"1,388","78,036",200,7,0.6,0.5,0.1,0.7,0.2,0,0,0,0
202132,오케이광자매,KBS2,토일,439,"3,177","1,695,144",296,65,1.1,0.7,2.4,0.9,1.2,"5,111,996","1,901,360",25.1,8.5
202132,라켓소년단,SBS,월화,703,"4,817","693,919",961,49,1.8,1.1,1,3.1,0.9,"867,549","722,081",4.3,3.2
202132,미치지않고서야,MBC,수목,172,605,"187,285",264,62,0.4,0.1,0.3,0.8,1.1,"680,766","390,819",3.3,1.7
202132,슬기로운의사생활2,tvN,수목,"2,521","19,497","4,675,153",710,54,6.4,4.5,6.6,2.3,1,"2,291,376","2,199,743",11.3,9.8
202132,알고있지만,JTBC,토일,341,"7,891","2,069,860",468,64,0.9,1.8,2.9,1.5,1.2,"241,515","194,632",1.2,0.9
202132,악마판사,tvN,토일,733,"5,220","3,161,987",616,108,1.9,1.2,4.5,2,1.9,"1,274,029","940,428",6.3,4.2
202132,너는나의봄,tvN,월화,666,"3,407","817,080",667,90,1.7,0.8,1.2,2.1,1.6,"375,723","266,616",1.8,1.2
202132,더로드1의비극,tvN,수목,295,497,"269,352",584,97,0.7,0.1,0.4,1.9,1.7,"438,653","243,081",2.2,1.1
202132,경찰수업,KBS2,월화,"1,073","3,662","406,562","1,662",80,2.7,0.9,0.6,5.3,1.4,"1,102,567","580,078",5.4,2.6
202132,이벤트를확인하세요,MBC,토일,157,694,"58,338",441,59,0.4,0.2,0.1,1.4,1.1,0,0,0,0
202132,갯마을차차차,tvN,토일,271,"1,978","121,450",249,5,0.7,0.5,0.2,0.8,0.1,0,0,0,0
202132,홍천기,SBS,월화,929,"4,814","234,506",407,8,2.4,1.1,0.3,1.3,0.1,0,0,0,0
202132,인간실격,JTBC,토일,118,818,"16,082",192,2,0.3,0.2,0,0.6,0,0,0,0,0
202133,오케이광자매,KBS2,토일,382,"1,841","1,471,180",404,69,0.9,0.4,1.8,1.4,1.2,"5,346,715","2,138,732",26.3,9.5
202133,미치지않고서야,MBC,수목,172,440,"184,795",313,62,0.4,0.1,0.2,1.1,1.1,"688,149","374,748",3.4,1.7
202133,슬기로운의사생활2,tvN,수목,"2,646","21,413","4,464,693",611,53,6.3,4.3,5.3,2.1,0.9,"2,273,878","2,207,314",11.2,9.8
202133,알고있지만,JTBC,토일,444,"8,310","1,696,222","1,126",49,1.1,1.7,2,3.8,0.9,"294,856","274,472",1.4,1.2
202133,악마판사,tvN,토일,905,"5,501","2,993,918",640,110,2.2,1.1,3.6,2.2,1.9,"1,373,552","1,040,168",6.7,4.6
202133,너는나의봄,tvN,월화,787,"4,196","1,038,759",495,90,1.9,0.8,1.2,1.7,1.6,"363,152","285,532",1.8,1.3
202133,더로드1의비극,tvN,수목,259,426,"200,767",519,84,0.6,0.1,0.2,1.8,1.5,"311,259","184,834",1.5,0.8
202133,경찰수업,KBS2,월화,868,"3,130","427,654",868,65,2.1,0.6,0.5,3,1.1,"1,411,733","844,135",6.9,3.8
202133,이벤트를확인하세요,MBC,토일,104,263,"34,297",78,38,0.2,0.1,0,0.3,0.7,0,0,0,0
202133,갯마을차차차,tvN,토일,275,"2,103","131,819",228,6,0.7,0.4,0.2,0.8,0.1,0,0,0,0
202133,홍천기,SBS,월화,317,"1,494","165,071",354,8,0.8,0.3,0.2,1.2,0.1,0,0,0,0
202133,인간실격,JTBC,토일,99,"2,682","104,009",389,3,0.2,0.5,0.1,1.3,0.1,0,0,0,0
202133,하이클래스,tvN,월화,70,108,"11,850",291,5,0.2,0,0,1,0.1,0,0,0,0
202134,오케이광자매,KBS2,토일,522,"2,746","1,519,439",335,67,1.2,0.7,2.7,1.1,1.2,"5,220,072","1,890,596",25.7,8.4
202134,미치지않고서야,MBC,수목,292,"1,214","367,976",687,60,0.7,0.3,0.7,2.2,1.1,"906,588","379,455",4.5,1.7
202134,슬기로운의사생활2,tvN,수목,"3,230","19,618","3,907,863",876,62,7.6,5.3,7,2.8,1.1,"2,293,779","2,105,679",11.3,9.4
202134,너는나의봄,tvN,월화,794,"3,303","637,650","1,038",83,1.9,0.9,1.1,3.3,1.5,"433,064","279,735",2.1,1.2
202134,더로드1의비극,tvN,수목,152,228,"93,934",434,89,0.4,0.1,0.2,1.4,1.6,"337,727","187,087",1.7,0.8
202134,경찰수업,KBS2,월화,644,"2,892","645,181",708,60,1.5,0.8,1.1,2.3,1.1,"1,480,858","875,213",7.3,3.9
202134,이벤트를확인하세요,MBC,토일,98,240,"24,770",95,39,0.2,0.1,0,0.3,0.7,0,0,0,0
202134,갯마을차차차,tvN,토일,"1,708","11,359","1,098,950","1,291",113,4,3.1,2,4.1,2.1,"1,269,044","967,606",6.2,4.3
202134,홍천기,SBS,월화,794,"5,448","313,979","1,364",45,1.9,1.5,0.6,4.3,0.8,0,0,0,0
202134,인간실격,JTBC,토일,146,542,"42,917",322,3,0.3,0.1,0.1,1,0.1,0,0,0,0
202134,하이클래스,tvN,월화,51,93,"2,231",236,1,0.1,0,0,0.8,0,0,0,0,0
202135,오케이광자매,KBS2,토일,714,"2,691","1,782,094",298,66,1.4,0.7,2.7,1,1.2,"5,255,190","1,990,096",26.1,9.2
202135,슬기로운의사생활2,tvN,수목,"1,558","8,726","931,782",285,19,3.1,2.2,1.4,0.9,0.3,0,0,0,0
202135,더로드1의비극,tvN,수목,194,199,"209,023",545,83,0.4,0,0.3,1.8,1.5,"316,476","167,919",1.6,0.8
202135,경찰수업,KBS2,월화,681,"2,527","462,968",710,61,1.4,0.6,0.7,2.3,1.1,"1,267,529","691,028",6.2,3.1
202135,이벤트를확인하세요,MBC,토일,62,292,"22,903",82,33,0.1,0.1,0,0.3,0.6,0,0,0,0
202135,갯마을차차차,tvN,토일,"3,000","19,893","2,683,149","1,002",127,6,5,4.1,3.2,2.3,"1,602,567","1,166,681",8,5.4
202135,홍천기,SBS,월화,"3,650","13,608","1,120,983","1,352",71,7.4,3.4,1.7,4.4,1.3,"1,424,207","817,198",7,3.6
202135,인간실격,JTBC,토일,"1,617","5,791","509,271","1,446",68,3.3,1.5,0.8,4.7,1.2,0,0,0,0
202135,하이클래스,tvN,월화,175,598,"196,292",308,6,0.4,0.1,0.3,1,0.1,0,0,0,0
202135,달리와감자탕,KBS2,수목,84,321,"3,305",288,1,0.2,0.1,0,0.9,0,0,0,0,0
202135,홈타운,tvN,수목,33,106,"6,804",217,5,0.1,0,0,0.7,0.1,0,0,0,0
202135,신사와아가씨,KBS2,토일,42,120,"2,061",295,2,0.1,0,0,1,0,0,0,0,0
202136,오케이광자매,KBS2,토일,708,"3,021","2,981,648",282,63,1.3,0.7,4,0.9,1.2,"5,299,731","2,074,484",26.4,9.6
202136,슬기로운의사생활2,tvN,수목,"3,628","25,744","5,809,248",757,45,6.8,5.7,7.7,2.5,0.8,"2,208,238","2,079,047",11,9.6
202136,더로드1의비극,tvN,수목,225,399,"266,078",630,87,0.4,0.1,0.4,2.1,1.6,"390,526","171,944",1.9,0.8
202136,경찰수업,KBS2,월화,517,"1,673","357,597",498,60,1,0.4,0.5,1.6,1.1,"1,200,449","617,586",6,2.9
202136,갯마을차차차,tvN,토일,"4,103","27,465","3,768,633",913,124,7.7,6.1,5,3,2.3,"1,662,149","1,293,626",8.3,6
202136,홍천기,SBS,월화,"2,121","8,791","2,152,467",923,68,4,2,2.9,3,1.3,"1,585,079","962,912",7.9,4.4
202136,인간실격,JTBC,토일,"1,148","5,108","317,165",722,77,2.1,1.1,0.4,2.4,1.4,"339,898","216,994",1.7,1
202136,하이클래스,tvN,월화,"1,237","2,482","684,150","1,227",91,2.3,0.6,0.9,4,1.7,"452,913","324,284",2.3,1.5
202136,달리와감자탕,KBS2,수목,61,179,"50,438",203,3,0.1,0,0.1,0.7,0.1,0,0,0,0
202136,홈타운,tvN,수목,59,119,"13,463",143,8,0.1,0,0,0.5,0.1,0,0,0,0
202136,신사와아가씨,KBS2,토일,43,137,"6,780",205,4,0.1,0,0,0.7,0.1,0,0,0,0
202136,하트가빛나는순간,EBS1,월화,5,71,"3,401",13,0,0,0,0,0,0,0,0,0,0
202137,오케이광자매,KBS2,토일,612,"2,351","1,842,082",629,34,1.2,0.5,2.3,2,0.6,"5,003,716","1,872,869",24.9,8.6
202137,슬기로운의사생활2,tvN,수목,"4,736","30,866","4,920,270","1,400",60,9.3,6.2,6,4.4,1.1,"2,737,501","2,412,734",13.6,11.1
202137,경찰수업,KBS2,월화,429,"1,675","361,678",440,53,0.8,0.3,0.4,1.4,1,"1,113,985","515,407",5.5,2.4
202137,갯마을차차차,tvN,토일,"3,847","30,066","4,942,555",786,145,7.5,6,6.1,2.4,2.7,"1,543,491","1,195,451",7.7,5.5
202137,홍천기,SBS,월화,"1,503","7,941","2,393,207",671,72,2.9,1.6,2.9,2.1,1.3,"1,648,746","936,829",8.2,4.3
202137,인간실격,JTBC,토일,886,"4,586","299,093",627,69,1.7,0.9,0.4,2,1.3,"188,909","114,704",0.9,0.5
202137,하이클래스,tvN,월화,653,"1,525","1,652,749",564,134,1.3,0.3,2,1.8,2.5,"625,120","333,708",3.1,1.5
202137,달리와감자탕,KBS2,수목,145,622,"58,036",743,15,0.3,0.1,0.1,2.3,0.3,0,0,0,0
202137,홈타운,tvN,수목,82,184,"19,091",484,11,0.2,0,0,1.5,0.2,0,0,0,0
202137,신사와아가씨,KBS2,토일,105,788,"17,796",306,6,0.2,0.2,0,1,0.1,0,0,0,0
202137,하트가빛나는순간,EBS1,월화,3,59,"5,990",4,0,0,0,0,0,0,0,0,0,0
202138,경찰수업,KBS2,월화,141,300,"10,320",160,1,0.3,0.1,0,0.6,0,0,0,0,0
202138,갯마을차차차,tvN,토일,"5,293","40,229","5,328,028",813,119,11.4,10.3,9,3.2,2.5,"1,690,345","1,414,783",8.4,6.5
202138,홍천기,SBS,월화,726,"2,811","46,092",326,1,1.6,0.7,0.1,1.3,0,"840,189","410,673",4.2,1.9
202138,인간실격,JTBC,토일,657,"2,222","190,836",517,58,1.4,0.6,0.3,2,1.2,"189,810","124,854",0.9,0.6
202138,하이클래스,tvN,월화,699,"1,445","2,418,991",347,94,1.5,0.4,4.1,1.4,2,"571,469","352,402",2.8,1.6
202138,달리와감자탕,KBS2,수목,495,"1,772","354,883",685,53,1.1,0.5,0.6,2.7,1.1,"692,497","351,054",3.4,1.6
202138,홈타운,tvN,수목,560,"1,357","130,656",667,82,1.2,0.3,0.2,2.6,1.7,"464,588","380,419",2.3,1.8
202138,신사와아가씨,KBS2,토일,633,"7,787","754,167","1,230",68,1.4,2,1.3,4.8,1.4,"4,151,990","1,517,268",20.6,7
202138,하트가빛나는순간,EBS1,월화,5,126,"8,411",0,0,0,0,0,0,0,0,0,0,0
202138,연모,KBS2,월화,241,"1,279","40,676",185,3,0.5,0.3,0.1,0.7,0.1,0,0,0,0
202138,너를닮은사람,JTBC,수목,49,254,"169,803",173,1,0.1,0.1,0.3,0.7,0,0,0,0,0
202139,경찰수업,KBS2,월화,281,961,"210,621",444,52,0.6,0.2,0.3,1.4,0.9,"1,108,433","471,555",5.5,2.2
202139,갯마을차차차,tvN,토일,"4,570","33,581","8,145,850",394,141,9.3,7.9,11.1,1.2,2.5,"1,763,455","1,342,144",8.8,6.2
202139,홍천기,SBS,월화,"1,180","6,840","2,706,911",837,68,2.4,1.6,3.7,2.6,1.2,"1,566,154","975,942",7.8,4.5
202139,인간실격,JTBC,토일,501,"2,422","244,470",529,77,1,0.6,0.3,1.6,1.4,"173,739","120,192",0.9,0.6
202139,하이클래스,tvN,월화,537,"1,310","1,978,743",459,114,1.1,0.3,2.7,1.4,2,"606,771","373,020",3,1.7
202139,달리와감자탕,KBS2,수목,402,"1,234","395,269",598,58,0.8,0.3,0.5,1.8,1,"853,007","362,713",4.2,1.7
202139,홈타운,tvN,수목,421,"1,000","202,379",303,85,0.9,0.2,0.3,0.9,1.5,"444,044","333,909",2.2,1.5
202139,신사와아가씨,KBS2,토일,530,"3,098","732,212",806,65,1.1,0.7,1,2.5,1.2,"3,993,226","1,311,990",19.9,6.1
202139,하트가빛나는순간,EBS1,월화,41,298,"51,806",172,1,0.1,0.1,0.1,0.5,0,"40,922","35,462",0.2,0.2
202139,연모,KBS2,월화,250,"1,148","21,592",313,3,0.5,0.3,0,1,0.1,0,0,0,0
202139,너를닮은사람,JTBC,수목,88,300,"44,023",336,10,0.2,0.1,0.1,1,0.2,0,0,0,0
202139,지리산,tvN,토일,608,"2,092",753,603,2,1.2,0.5,0,1.9,0,0,0,0,0
202140,경찰수업,KBS2,월화,390,"1,395","376,009",767,56,0.8,0.2,0.4,2.5,1,"1,139,183","436,816",5.7,2
202140,갯마을차차차,tvN,토일,"3,648","25,922","7,478,790",130,128,7.3,4.4,7.4,0.4,2.3,"1,775,279","1,307,643",8.8,6
202140,홍천기,SBS,월화,"1,171","8,241","3,253,913",828,78,2.4,1.4,3.2,2.7,1.4,"1,518,497","877,645",7.6,4.1
202140,인간실격,JTBC,토일,429,"2,456","329,595",336,70,0.9,0.4,0.3,1.1,1.3,"162,512","106,494",0.8,0.5
202140,하이클래스,tvN,월화,523,"1,547","1,859,228",266,98,1.1,0.3,1.8,0.9,1.8,"789,508","423,183",3.9,2
202140,달리와감자탕,KBS2,수목,384,"2,004","595,643",457,55,0.8,0.3,0.6,1.5,1,"885,634","385,937",4.4,1.8
202140,홈타운,tvN,수목,265,485,"182,514",111,78,0.5,0.1,0.2,0.4,1.4,"335,966","263,221",1.7,1.2
202140,신사와아가씨,KBS2,토일,575,"3,752","1,290,320",627,64,1.2,0.6,1.3,2,1.2,"4,251,413","1,368,056",21.1,6.3
202140,하트가빛나는순간,EBS1,월화,15,"1,086","335,132",9,0,0,0.2,0.3,0,0,"28,546","27,276",0.1,0.1
202140,연모,KBS2,월화,661,"3,484","191,742",677,37,1.3,0.6,0.2,2.2,0.7,0,0,0,0
202140,너를닮은사람,JTBC,수목,80,371,"85,450",265,5,0.2,0.1,0.1,0.9,0.1,0,0,0,0
202140,지리산,tvN,토일,447,"1,510",748,324,2,0.9,0.3,0,1.1,0,0,0,0,0
202140,구경이,JTBC,토일,51,121,"20,815",250,2,0.1,0,0,0.8,0,0,0,0,0
202140,키마이라,OCN,토일,14,28,727,115,3,0,0,0,0.4,0.1,0,0,0,0
202141,갯마을차차차,tvN,토일,"7,562","46,520","6,146,796","1,183",127,14.1,10.1,6.8,3.6,2.3,"1,984,866","1,625,807",9.9,7.5
202141,홍천기,SBS,월화,"1,191","5,583","1,877,453",770,68,2.2,1.2,2.1,2.3,1.2,"1,472,598","923,544",7.3,4.3
202141,인간실격,JTBC,토일,453,"2,543","406,289",353,70,0.8,0.6,0.4,1.1,1.3,"186,483","129,825",0.9,0.6
202141,하이클래스,tvN,월화,354,697,"773,313",261,60,0.7,0.2,0.9,0.8,1.1,"643,144","353,695",3.2,1.6
202141,달리와감자탕,KBS2,수목,348,"2,044","553,694",401,50,0.7,0.4,0.6,1.2,0.9,"913,755","362,052",4.5,1.7
202141,홈타운,tvN,수목,195,384,"85,178",62,78,0.4,0.1,0.1,0.2,1.4,"287,873","203,169",1.4,0.9
202141,신사와아가씨,KBS2,토일,776,"2,605","853,856",798,73,1.5,0.6,0.9,2.4,1.3,"4,422,989","1,617,947",22,7.5
202141,하트가빛나는순간,EBS1,월화,9,"1,417","347,147",4,0,0,0.3,0.4,0,0,"17,969","10,174",0.1,0
202141,연모,KBS2,월화,"2,681","8,910","920,812",887,57,5,1.9,1,2.7,1,"1,359,900","530,092",6.8,2.4
202141,너를닮은사람,JTBC,수목,"1,077","2,582","772,833","1,447",67,2,0.6,0.9,4.3,1.2,"429,099","353,611",2.1,1.6
202141,지리산,tvN,토일,928,"4,141","417,845",740,16,1.7,0.9,0.5,2.2,0.3,0,0,0,0
202141,구경이,JTBC,토일,51,463,"10,681",305,4,0.1,0.1,0,0.9,0.1,0,0,0,0
202141,키마이라,OCN,토일,22,25,"1,586",103,4,0,0,0,0.3,0.1,0,0,0,0
202141,멜랑꼴리아,tvN,수목,114,542,164,155,0,0.2,0.1,0,0.5,0,0,0,0,0
202141,너의밤이되어줄게,SBS,토일,62,117,510,129,2,0.1,0,0,0.4,0,0,0,0,0
202142,홍천기,SBS,월화,792,"5,260","2,218,474",794,78,1.6,1.3,2.9,2.5,1.4,"1,615,652","955,494",8,4.4
202142,인간실격,JTBC,토일,442,"2,523","415,321",460,76,0.9,0.6,0.5,1.5,1.3,"205,955","105,160",1,0.5
202142,하이클래스,tvN,월화,355,"1,161","1,868,971",304,97,0.7,0.3,2.5,1,1.7,"709,009","323,143",3.5,1.5
202142,달리와감자탕,KBS2,수목,334,"2,349","696,230",417,59,0.7,0.6,0.9,1.3,1,"867,608","308,042",4.3,1.4
202142,홈타운,tvN,수목,160,288,"127,857",88,82,0.3,0.1,0.2,0.3,1.4,"222,316","148,667",1.1,0.7
202142,신사와아가씨,KBS2,토일,673,"3,121","2,152,469",640,61,1.4,0.7,2.8,2,1.1,"4,833,558","1,708,589",24,7.9
202142,하트가빛나는순간,EBS1,월화,5,"2,229","492,203",20,0,0,0.5,0.6,0.1,0,"17,539","14,943",0.1,0.1
202142,연모,KBS2,월화,"1,629","6,064","837,717",676,59,3.3,1.5,1.1,2.2,1,"1,282,618","453,037",6.4,2.1
202142,너를닮은사람,JTBC,수목,678,"1,934","1,517,666",702,74,1.4,0.5,2,2.2,1.3,"296,269","180,965",1.5,0.8
202142,지리산,tvN,토일,"3,914","16,398","959,439","1,124",103,7.9,3.9,1.3,3.6,1.8,"1,665,982","1,256,809",8.3,5.8
202142,구경이,JTBC,토일,66,93,"3,821",274,1,0.1,0,0,0.9,0,0,0,0,0
202142,키마이라,OCN,토일,17,25,"3,210",139,4,0,0,0,0.4,0.1,0,0,0,0
202142,멜랑꼴리아,tvN,수목,64,155,"9,356",183,2,0.1,0,0,0.6,0,0,0,0,0
202142,너의밤이되어줄게,SBS,토일,76,422,"36,128",104,2,0.2,0.1,0,0.3,0,0,0,0,0
202142,IDOL,JTBC,월화,12,51,"5,042",138,2,0,0,0,0.4,0,0,0,0,0
202142,어사와조이,tvN,월화,64,194,"55,539",182,8,0.1,0,0.1,0.6,0.1,0,0,0,0
202142,크라임퍼즐,SKY,월화,38,85,"48,831",172,9,0.1,0,0.1,0.5,0.2,0,0,0,0
202143,홍천기,SBS,월화,"1,143","7,950","3,031,841","1,107",76,2.5,2.2,4.2,3.2,1.4,"1,634,108","930,839",8.1,4.3
202143,하이클래스,tvN,월화,402,"1,000","2,053,246",365,100,0.9,0.3,2.8,1.1,1.8,"731,771","370,807",3.6,1.7
202143,달리와감자탕,KBS2,수목,312,"2,161","723,206",361,53,0.7,0.6,1,1.1,0.9,"946,487","381,918",4.7,1.8
202143,홈타운,tvN,수목,157,200,"71,956",111,76,0.3,0.1,0.1,0.3,1.4,"250,345","178,996",1.2,0.8
202143,신사와아가씨,KBS2,토일,696,"4,035","2,559,788",636,58,1.5,1.1,3.5,1.9,1,"4,797,959","1,698,645",23.9,7.8
202143,하트가빛나는순간,EBS1,월화,6,"1,859","567,964",5,0,0,0.5,0.8,0,0,"33,994","25,800",0.2,0.1
202143,연모,KBS2,월화,"1,520","5,640","923,903",507,51,3.3,1.6,1.3,1.5,0.9,"1,149,626","374,790",5.7,1.7
202143,너를닮은사람,JTBC,수목,691,"2,257","1,259,650",606,74,1.5,0.6,1.7,1.8,1.3,"321,020","208,554",1.6,1
202143,지리산,tvN,토일,"3,958","20,951","943,369","1,181",110,8.7,5.8,1.3,3.4,2,"1,546,396","1,217,387",7.7,5.6
202143,구경이,JTBC,토일,517,"1,537","210,229","1,535",54,1.1,0.4,0.3,4.5,1,"371,302","238,846",1.8,1.1
202143,키마이라,OCN,토일,191,419,"26,082",345,70,0.4,0.1,0,1,1.3,"221,976","135,184",1.1,0.6
202143,멜랑꼴리아,tvN,수목,158,902,"23,936",341,6,0.3,0.2,0,1,0.1,0,0,0,0
202143,너의밤이되어줄게,SBS,토일,152,490,"18,601",221,4,0.3,0.1,0,0.6,0.1,0,0,0,0
202143,IDOL,JTBC,월화,23,727,"31,917",114,4,0.1,0.2,0,0.3,0.1,0,0,0,0
202143,어사와조이,tvN,월화,107,700,"77,365",131,8,0.2,0.2,0.1,0.4,0.1,0,0,0,0
202143,크라임퍼즐,SKY,월화,85,613,"605,523",891,12,0.2,0.2,0.8,2.6,0.2,0,0,0,0
202143,학교2021,KBS2,수목,54,192,"19,812",249,2,0.1,0.1,0,0.7,0,0,0,0,0
202144,하이클래스,tvN,월화,336,652,"575,016",501,54,0.8,0.2,0.9,1.6,1,"859,798","422,365",4.3,1.9
202144,달리와감자탕,KBS2,수목,330,"2,139","736,586",306,55,0.8,0.7,1.1,1,1,"923,646","336,250",4.6,1.6
