,방송일자,채널명,프로그램시작시간,프로그램종료시간,프로그램명,방송회차명,프로그램장르소분류명,출연진내용,총시청률,평균시청률,장르1,장르2
565,20200621,OCN,22,240100,번외수사,10회,미니시리즈,"차태현,이선빈,정상훈",1.312735714285714,1.1124878571428571,액션,수사
566,20200622,MBC,21,221222,저녁같이드실래요,17회,미니시리즈,"송승헌,서지혜,이지훈",1.726172857142857,1.9462698437500001,로맨스,
567,20200622,MBC,22,224751,저녁같이드실래요,18회,미니시리즈,"송승헌,서지혜,이지훈",2.19228,1.9462698437500001,로맨스,
568,20200622,JTBC,21,224425,야식남녀,9회,미니시리즈,"정일우,강지영,이학주",0.5225842857142856,0.3819519047619047,로맨스,
569,20200622,tvN,21,221704,아는건별로없지만가족입니다,7회,미니시리즈,"한예리,김지석,추자현",1.2278371428571426,1.5817991666666666,휴먼,
570,20200622,tvN,22,234728,사이코지만괜찮아,1회,미니시리즈,"김수현,서예지,오정세",0.8050957142857144,2.928249753694581,로맨스,코미디
571,20200623,MBC,21,221101,저녁같이드실래요,19회,미니시리즈,"송승헌,서지혜,이지훈",1.713735,1.9462698437500001,로맨스,
572,20200623,MBC,22,224625,저녁같이드실래요,20회,미니시리즈,"송승헌,서지혜,이지훈",2.482657857142857,1.9462698437500001,로맨스,
573,20200623,JTBC,21,224453,야식남녀,10회,미니시리즈,"정일우,강지영,이학주",0.20533,0.3819519047619047,로맨스,
574,20200623,tvN,21,221534,아는건별로없지만가족입니다,8회,미니시리즈,"한예리,김지석,추자현",1.6949142857142856,1.5817991666666666,휴먼,
575,20200624,KBS2,22,222945,영혼수선공,29회,미니시리즈,"신하균,정소민,태인호",0.6526214285714287,1.1729737053571427,의학,
576,20200624,KBS2,22,230507,영혼수선공,30회,미니시리즈,"신하균,정소민,태인호",1.0155578571428572,1.1729737053571427,의학,
577,20200624,MBC,21,220247,꼰대인턴,22회,미니시리즈,"박해진,김응수,한지은",3.6364692857142864,2.9700598351648355,코미디,
578,20200624,JTBC,21,224459,쌍갑포차,11회,미니시리즈,"황정음,육성재,최원영",1.5603907142857143,1.5320279120879121,판타지,
579,20200624,tvN,22,240109,오마이베이비,13회,미니시리즈,"장나라,고준,박병은",0.47466,0.9083465238095237,휴먼,로맨스
580,20200625,KBS2,22,223402,영혼수선공,31회,미니시리즈,"신하균,정소민,태인호",0.9539992857142856,1.1729737053571427,의학,
581,20200625,KBS2,22,230525,영혼수선공,32회,미니시리즈,"신하균,정소민,태인호",1.075907142857143,1.1729737053571427,의학,
582,20200625,JTBC,21,230220,쌍갑포차,12회,미니시리즈,"황정음,육성재,최원영",2.296217142857143,1.5320279120879121,판타지,
583,20200625,tvN,22,240023,오마이베이비,14회,미니시리즈,"장나라,고준,박병은",0.7040685714285714,0.9083465238095237,휴먼,로맨스
584,20200626,SBS,22,223604,편의점샛별이,3회,미니시리즈,"지창욱,김유정,한선화",2.363712857142857,3.496668169642857,로맨스,
585,20200626,SBS,22,230543,편의점샛별이,3회,미니시리즈,"지창욱,김유정,한선화",3.520143571428572,3.496668169642857,로맨스,
586,20200627,SBS,22,223546,편의점샛별이,4회,미니시리즈,"지창욱,김유정,한선화",2.7912435714285717,3.496668169642857,로맨스,
587,20200627,SBS,22,230550,편의점샛별이,4회,미니시리즈,"지창욱,김유정,한선화",4.726409285714285,3.496668169642857,로맨스,
588,20200627,tvN,21,222933,사이코지만괜찮아,3회,미니시리즈,"김수현,서예지,오정세",3.02753,2.928249753694581,로맨스,코미디
589,20200627,OCN,21,224236,번외수사,10회,미니시리즈,"차태현,이선빈,정상훈",0.3714828571428571,1.1124878571428571,액션,수사
590,20200627,OCN,22,240042,번외수사,11회,미니시리즈,"차태현,이선빈,정상훈",1.615727857142857,1.1124878571428571,액션,수사
591,20200628,tvN,21,222821,사이코지만괜찮아,4회,미니시리즈,"김수현,서예지,오정세",2.773317857142857,2.928249753694581,로맨스,코미디
592,20200628,OCN,21,224138,번외수사,11회,미니시리즈,"차태현,이선빈,정상훈",1.1110414285714283,1.1124878571428571,액션,수사
593,20200628,OCN,22,240659,번외수사,12회,미니시리즈,"차태현,이선빈,정상훈",2.2042692857142856,1.1124878571428571,액션,수사
594,20200629,MBC,21,220712,저녁같이드실래요,21회,미니시리즈,"송승헌,서지혜,이지훈",1.823395,1.9462698437500001,로맨스,
595,20200629,MBC,22,223855,저녁같이드실래요,22회,미니시리즈,"송승헌,서지혜,이지훈",2.359009285714286,1.9462698437500001,로맨스,
596,20200629,JTBC,21,224250,야식남녀,11회,미니시리즈,"정일우,강지영,이학주",0.2159114285714285,0.3819519047619047,로맨스,
597,20200629,tvN,21,221550,아는건별로없지만가족입니다,9회,미니시리즈,"한예리,김지석,추자현",1.681972142857143,1.5817991666666666,휴먼,
598,20200630,MBC,21,220003,저녁같이드실래요,23회,미니시리즈,"송승헌,서지혜,이지훈",1.6603857142857146,1.9462698437500001,로맨스,
599,20200630,MBC,22,223522,저녁같이드실래요,24회,미니시리즈,"송승헌,서지혜,이지훈",2.1191707142857146,1.9462698437500001,로맨스,
600,20200630,JTBC,21,224448,야식남녀,12회,미니시리즈,"정일우,강지영,이학주",0.34352,0.3819519047619047,로맨스,
601,20200701,KBS2,21,215812,출사표,1회,미니시리즈,"나나,박성훈,유다인",1.3157157142857143,1.3070940178571429,정치,오피스
602,20200701,KBS2,21,223350,출사표,1회,미니시리즈,"나나,박성훈,유다인",1.5886042857142857,1.3070940178571429,정치,오피스
603,20200701,MBC,21,220251,꼰대인턴,23회,미니시리즈,"박해진,김응수,한지은",2.826118571428572,2.9700598351648355,코미디,
604,20200701,MBC,22,224147,꼰대인턴,24회,미니시리즈,"박해진,김응수,한지은",3.518453571428572,2.9700598351648355,코미디,
605,20200701,tvN,22,240006,오마이베이비,15회,미니시리즈,"장나라,고준,박병은",0.5990385714285714,0.9083465238095237,휴먼,로맨스
606,20200702,KBS2,21,215515,출사표,2회,미니시리즈,"나나,박성훈,유다인",1.2263885714285716,1.3070940178571429,정치,오피스
607,20200702,KBS2,21,223158,출사표,2회,미니시리즈,"나나,박성훈,유다인",1.4769064285714286,1.3070940178571429,정치,오피스
608,20200702,tvN,22,240213,오마이베이비,16회,미니시리즈,"장나라,고준,박병은",0.8616407142857143,0.9083465238095237,휴먼,로맨스
609,20200703,SBS,22,223234,편의점샛별이,5회,미니시리즈,"지창욱,김유정,한선화",3.269157857142857,3.496668169642857,로맨스,
610,20200703,SBS,22,230457,편의점샛별이,5회,미니시리즈,"지창욱,김유정,한선화",3.987163571428572,3.496668169642857,로맨스,
611,20200704,SBS,22,223751,편의점샛별이,6회,미니시리즈,"지창욱,김유정,한선화",2.8601057142857145,3.496668169642857,로맨스,
612,20200704,SBS,22,230637,편의점샛별이,6회,미니시리즈,"지창욱,김유정,한선화",4.523245714285714,3.496668169642857,로맨스,
613,20200704,tvN,21,214020,사이코지만괜찮아,5회,미니시리즈,"김수현,서예지,오정세",2.259155,2.928249753694581,로맨스,코미디
614,20200704,tvN,21,222753,사이코지만괜찮아,5회,미니시리즈,"김수현,서예지,오정세",2.690222857142857,2.928249753694581,로맨스,코미디
615,20200705,tvN,21,214255,사이코지만괜찮아,6회,미니시리즈,"김수현,서예지,오정세",2.6887350000000003,2.928249753694581,로맨스,코미디
616,20200705,tvN,21,223033,사이코지만괜찮아,6회,미니시리즈,"김수현,서예지,오정세",2.932127142857143,2.928249753694581,로맨스,코미디
617,20200706,KBS2,21,215856,그놈이그놈이다,1회,미니시리즈,"황정음,윤현민,서지훈",1.3579964285714283,1.438875880952381,로맨스 코미디,
618,20200706,KBS2,22,223728,그놈이그놈이다,1회,미니시리즈,"황정음,윤현민,서지훈",2.107803571428572,1.438875880952381,로맨스 코미디,
619,20200706,MBC,21,220126,저녁같이드실래요,25회,미니시리즈,"송승헌,서지혜,이지훈",1.2526585714285716,1.9462698437500001,로맨스,
620,20200706,MBC,22,223618,저녁같이드실래요,26회,미니시리즈,"송승헌,서지혜,이지훈",1.4145857142857143,1.9462698437500001,로맨스,
621,20200706,JTBC,21,223203,모범형사,1회,미니시리즈,"손현주,장승조,이엘리야",1.7256485714285714,2.503925892857143,범죄,추리
622,20200706,tvN,21,221617,아는건별로없지만가족입니다,11회,미니시리즈,"한예리,김지석,추자현",1.6647192857142856,1.5817991666666666,휴먼,
623,20200707,KBS2,21,215733,그놈이그놈이다,2회,미니시리즈,"황정음,윤현민,서지훈",1.1730464285714286,1.438875880952381,로맨스 코미디,
624,20200707,KBS2,21,223804,그놈이그놈이다,2회,미니시리즈,"황정음,윤현민,서지훈",2.284227142857143,1.438875880952381,로맨스 코미디,
625,20200707,MBC,21,220113,저녁같이드실래요,27회,미니시리즈,"송승헌,서지혜,이지훈",1.26539,1.9462698437500001,로맨스,
626,20200707,MBC,22,223705,저녁같이드실래요,28회,미니시리즈,"송승헌,서지혜,이지훈",1.7166914285714283,1.9462698437500001,로맨스,
627,20200707,JTBC,21,223127,모범형사,2회,미니시리즈,"손현주,장승조,이엘리야",1.7634042857142858,2.503925892857143,범죄,추리
628,20200707,tvN,21,221743,아는건별로없지만가족입니다,12회,미니시리즈,"한예리,김지석,추자현",1.7436685714285716,1.5817991666666666,휴먼,
629,20200708,KBS2,21,220041,출사표,3회,미니시리즈,"나나,박성훈,유다인",1.261084285714286,1.3070940178571429,정치,오피스
630,20200708,KBS2,22,223639,출사표,3회,미니시리즈,"나나,박성훈,유다인",1.4579992857142856,1.3070940178571429,정치,오피스
631,20200708,MBC,21,215630,미쓰리는알고있다,1회,미니시리즈,"강성연,조한선,박신아",1.9770528571428572,1.5909323214285713,미스터리,수사
632,20200708,MBC,21,223052,미쓰리는알고있다,1회,미니시리즈,"강성연,조한선,박신아",2.0619085714285714,1.5909323214285713,미스터리,수사
633,20200708,JTBC,21,223912,우리사랑했을까,1회,미니시리즈,"송지효,손호준,송종호",1.3064871428571423,0.9552057589285714,로맨스,코미디
634,20200709,KBS2,21,220446,출사표,4회,미니시리즈,"나나,박성훈,유다인",1.4664814285714285,1.3070940178571429,정치,오피스
635,20200709,KBS2,22,223710,출사표,4회,미니시리즈,"나나,박성훈,유다인",1.6081571428571428,1.3070940178571429,정치,오피스
636,20200709,MBC,21,220249,미쓰리는알고있다,2회,미니시리즈,"강성연,조한선,박신아",1.5498614285714287,1.5909323214285713,미스터리,수사
637,20200709,MBC,22,223334,미쓰리는알고있다,2회,미니시리즈,"강성연,조한선,박신아",1.836221428571429,1.5909323214285713,미스터리,수사
638,20200709,JTBC,21,224056,우리사랑했을까,2회,미니시리즈,"송지효,손호준,송종호",1.0147071428571428,0.9552057589285714,로맨스,코미디
639,20200710,SBS,22,223232,편의점샛별이,7회,미니시리즈,"지창욱,김유정,한선화",2.1773271428571435,3.496668169642857,로맨스,
640,20200710,SBS,22,230907,편의점샛별이,7회,미니시리즈,"지창욱,김유정,한선화",3.269997142857143,3.496668169642857,로맨스,
641,20200711,SBS,22,223525,편의점샛별이,8회,미니시리즈,"지창욱,김유정,한선화",2.473923571428571,3.496668169642857,로맨스,
642,20200711,SBS,22,230606,편의점샛별이,8회,미니시리즈,"지창욱,김유정,한선화",4.550557857142857,3.496668169642857,로맨스,
643,20200711,tvN,21,213808,사이코지만괜찮아,7회,미니시리즈,"김수현,서예지,오정세",2.4405399999999995,2.928249753694581,로맨스,코미디
644,20200711,tvN,21,222628,사이코지만괜찮아,7회,미니시리즈,"김수현,서예지,오정세",3.271404285714286,2.928249753694581,로맨스,코미디
645,20200711,OCN,22,233102,트레인,1회,미니시리즈,"윤시윤,경수진,신소율",0.4906928571428571,0.43004665714285717,판타지,미스터리
646,20200712,tvN,21,214223,사이코지만괜찮아,8회,미니시리즈,"김수현,서예지,오정세",2.431527142857143,2.928249753694581,로맨스,코미디
647,20200712,tvN,21,223630,사이코지만괜찮아,8회,미니시리즈,"김수현,서예지,오정세",2.9383285714285714,2.928249753694581,로맨스,코미디
648,20200712,OCN,21,222047,트레인,1회,미니시리즈,"윤시윤,경수진,신소율",0.4640621428571428,0.43004665714285717,판타지,미스터리
649,20200712,OCN,22,234334,트레인,2회,미니시리즈,"윤시윤,경수진,신소율",0.6797371428571427,0.43004665714285717,판타지,미스터리
650,20200713,KBS2,21,220453,그놈이그놈이다,3회,미니시리즈,"황정음,윤현민,서지훈",1.1853985714285713,1.438875880952381,로맨스 코미디,
651,20200713,KBS2,22,224001,그놈이그놈이다,3회,미니시리즈,"황정음,윤현민,서지훈",1.8101228571428567,1.438875880952381,로맨스 코미디,
652,20200713,MBC,21,220221,저녁같이드실래요,29회,미니시리즈,"송승헌,서지혜,이지훈",1.0915942857142855,1.9462698437500001,로맨스,
653,20200713,MBC,22,223454,저녁같이드실래요,30회,미니시리즈,"송승헌,서지혜,이지훈",1.5557328571428573,1.9462698437500001,로맨스,
654,20200713,JTBC,21,223523,모범형사,3회,미니시리즈,"손현주,장승조,이엘리야",2.0774371428571423,2.503925892857143,범죄,추리
655,20200713,tvN,21,221331,아는건별로없지만가족입니다,13회,미니시리즈,"한예리,김지석,추자현",1.612567142857143,1.5817991666666666,휴먼,
656,20200714,KBS2,21,220235,그놈이그놈이다,4회,미니시리즈,"황정음,윤현민,서지훈",1.3501228571428572,1.438875880952381,로맨스 코미디,
657,20200714,KBS2,22,223833,그놈이그놈이다,4회,미니시리즈,"황정음,윤현민,서지훈",1.792292142857143,1.438875880952381,로맨스 코미디,
658,20200714,MBC,21,220010,저녁같이드실래요,31회,미니시리즈,"송승헌,서지혜,이지훈",1.5558121428571428,1.9462698437500001,로맨스,
659,20200714,MBC,22,223447,저녁같이드실래요,32회,미니시리즈,"송승헌,서지혜,이지훈",1.9208021428571431,1.9462698437500001,로맨스,
660,20200714,JTBC,21,223659,모범형사,4회,미니시리즈,"손현주,장승조,이엘리야",2.415847142857143,2.503925892857143,범죄,추리
661,20200714,tvN,21,221610,아는건별로없지만가족입니다,14회,미니시리즈,"한예리,김지석,추자현",1.8360235714285715,1.5817991666666666,휴먼,
662,20200714,OCN,21,225050,트레인,1회,미니시리즈,"윤시윤,경수진,신소율",0.157555,0.43004665714285717,판타지,미스터리
663,20200715,KBS2,21,220515,출사표,5회,미니시리즈,"나나,박성훈,유다인",1.3381828571428571,1.3070940178571429,정치,오피스
664,20200715,KBS2,22,223742,출사표,5회,미니시리즈,"나나,박성훈,유다인",1.3572178571428573,1.3070940178571429,정치,오피스
665,20200715,MBC,21,220206,미쓰리는알고있다,3회,미니시리즈,"강성연,조한선,박신아",1.0579671428571429,1.5909323214285713,미스터리,수사
666,20200715,MBC,22,223848,미쓰리는알고있다,3회,미니시리즈,"강성연,조한선,박신아",1.6108607142857143,1.5909323214285713,미스터리,수사
667,20200715,JTBC,21,223828,우리사랑했을까,3회,미니시리즈,"송지효,손호준,송종호",1.059567857142857,0.9552057589285714,로맨스,코미디
668,20200716,KBS2,21,220603,출사표,6회,미니시리즈,"나나,박성훈,유다인",1.051942857142857,1.3070940178571429,정치,오피스
669,20200716,KBS2,22,223720,출사표,6회,미니시리즈,"나나,박성훈,유다인",1.486422857142857,1.3070940178571429,정치,오피스
670,20200716,MBC,21,220058,미쓰리는알고있다,4회,미니시리즈,"강성연,조한선,박신아",1.313418571428571,1.5909323214285713,미스터리,수사
671,20200716,MBC,22,223813,미쓰리는알고있다,4회,미니시리즈,"강성연,조한선,박신아",1.320167857142857,1.5909323214285713,미스터리,수사
672,20200716,JTBC,21,224009,우리사랑했을까,4회,미니시리즈,"송지효,손호준,송종호",0.88979,0.9552057589285714,로맨스,코미디
673,20200717,SBS,22,223544,편의점샛별이,9회,미니시리즈,"지창욱,김유정,한선화",3.495785714285714,3.496668169642857,로맨스,
674,20200717,SBS,22,230810,편의점샛별이,9회,미니시리즈,"지창욱,김유정,한선화",3.90411,3.496668169642857,로맨스,
675,20200718,SBS,22,223608,편의점샛별이,10회,미니시리즈,"지창욱,김유정,한선화",3.3980092857142856,3.496668169642857,로맨스,
676,20200718,SBS,22,230644,편의점샛별이,10회,미니시리즈,"지창욱,김유정,한선화",5.160748571428571,3.496668169642857,로맨스,
677,20200718,tvN,21,213733,사이코지만괜찮아,9회,미니시리즈,"김수현,서예지,오정세",2.501773571428572,2.928249753694581,로맨스,코미디
678,20200718,tvN,21,222928,사이코지만괜찮아,9회,미니시리즈,"김수현,서예지,오정세",2.731743571428571,2.928249753694581,로맨스,코미디
679,20200718,OCN,21,221432,트레인,2회,미니시리즈,"윤시윤,경수진,신소율",0.1959814285714285,0.43004665714285717,판타지,미스터리
680,20200718,OCN,22,233259,트레인,3회,미니시리즈,"윤시윤,경수진,신소율",0.5467335714285714,0.43004665714285717,판타지,미스터리
681,20200719,tvN,21,213936,사이코지만괜찮아,10회,미니시리즈,"김수현,서예지,오정세",2.3915257142857143,2.928249753694581,로맨스,코미디
682,20200719,tvN,21,223723,사이코지만괜찮아,10회,미니시리즈,"김수현,서예지,오정세",2.765943571428572,2.928249753694581,로맨스,코미디
683,20200719,OCN,21,221820,트레인,3회,미니시리즈,"윤시윤,경수진,신소율",0.2630935714285714,0.43004665714285717,판타지,미스터리
684,20200719,OCN,22,233751,트레인,4회,미니시리즈,"윤시윤,경수진,신소율",0.643725,0.43004665714285717,판타지,미스터리
685,20200720,KBS2,21,220541,그놈이그놈이다,5회,미니시리즈,"황정음,윤현민,서지훈",1.3941328571428573,1.438875880952381,로맨스 코미디,
686,20200720,KBS2,22,223852,그놈이그놈이다,5회,미니시리즈,"황정음,윤현민,서지훈",1.6314821428571429,1.438875880952381,로맨스 코미디,
687,20200720,JTBC,21,223410,모범형사,5회,미니시리즈,"손현주,장승조,이엘리야",1.893876428571429,2.503925892857143,범죄,추리
688,20200720,tvN,21,221647,아는건별로없지만가족입니다,15회,미니시리즈,"한예리,김지석,추자현",1.5471092857142856,1.5817991666666666,휴먼,
689,20200721,KBS2,21,220916,그놈이그놈이다,6회,미니시리즈,"황정음,윤현민,서지훈",1.124672857142857,1.438875880952381,로맨스 코미디,
690,20200721,KBS2,22,224011,그놈이그놈이다,6회,미니시리즈,"황정음,윤현민,서지훈",1.586625,1.438875880952381,로맨스 코미디,
691,20200721,JTBC,21,223536,모범형사,6회,미니시리즈,"손현주,장승조,이엘리야",2.2348342857142858,2.503925892857143,범죄,추리
692,20200721,OCN,22,230325,트레인,3회,미니시리즈,"윤시윤,경수진,신소율",0.1427135714285714,0.43004665714285717,판타지,미스터리
693,20200722,KBS2,21,220434,출사표,7회,미니시리즈,"나나,박성훈,유다인",1.6152678571428574,1.3070940178571429,정치,오피스
694,20200722,KBS2,22,223838,출사표,7회,미니시리즈,"나나,박성훈,유다인",1.4200085714285713,1.3070940178571429,정치,오피스
695,20200722,MBC,21,215611,십시일반,1회,미니시리즈,"김혜준,오나라,김정영",1.314542857142857,1.23814625,미스터리,추리
696,20200722,MBC,21,222651,십시일반,1회,미니시리즈,"김혜준,오나라,김정영",1.782082857142857,1.23814625,미스터리,추리
697,20200722,JTBC,21,224102,우리사랑했을까,5회,미니시리즈,"송지효,손호준,송종호",0.8534685714285714,0.9552057589285714,로맨스,코미디
698,20200723,KBS2,21,220407,출사표,8회,미니시리즈,"나나,박성훈,유다인",1.468402142857143,1.3070940178571429,정치,오피스
699,20200723,KBS2,22,223832,출사표,8회,미니시리즈,"나나,박성훈,유다인",1.4666342857142856,1.3070940178571429,정치,오피스
700,20200723,MBC,21,215818,십시일반,2회,미니시리즈,"김혜준,오나라,김정영",1.201792142857143,1.23814625,미스터리,추리
701,20200723,MBC,22,222843,십시일반,2회,미니시리즈,"김혜준,오나라,김정영",1.2466385714285713,1.23814625,미스터리,추리
702,20200723,JTBC,21,223247,우리사랑했을까,6회,미니시리즈,"송지효,손호준,송종호",0.8299535714285714,0.9552057589285714,로맨스,코미디
703,20200724,SBS,22,223459,편의점샛별이,11회,미니시리즈,"지창욱,김유정,한선화",3.33453,3.496668169642857,로맨스,
704,20200724,SBS,22,230902,편의점샛별이,11회,미니시리즈,"지창욱,김유정,한선화",3.771377142857142,3.496668169642857,로맨스,
705,20200725,SBS,22,223654,편의점샛별이,12회,미니시리즈,"지창욱,김유정,한선화",2.906407857142857,3.496668169642857,로맨스,
706,20200725,SBS,22,230642,편의점샛별이,12회,미니시리즈,"지창욱,김유정,한선화",4.742755714285714,3.496668169642857,로맨스,
707,20200725,tvN,21,213944,사이코지만괜찮아,11회,미니시리즈,"김수현,서예지,오정세",2.276720714285714,2.928249753694581,로맨스,코미디
708,20200725,tvN,21,224005,사이코지만괜찮아,11회,미니시리즈,"김수현,서예지,오정세",2.840718571428571,2.928249753694581,로맨스,코미디
709,20200725,OCN,21,222422,트레인,4회,미니시리즈,"윤시윤,경수진,신소율",0.1996792857142857,0.43004665714285717,판타지,미스터리
710,20200725,OCN,22,233949,트레인,5회,미니시리즈,"윤시윤,경수진,신소율",0.5790728571428572,0.43004665714285717,판타지,미스터리
711,20200726,tvN,21,214527,사이코지만괜찮아,12회,미니시리즈,"김수현,서예지,오정세",2.9656128571428577,2.928249753694581,로맨스,코미디
712,20200726,tvN,21,223440,사이코지만괜찮아,12회,미니시리즈,"김수현,서예지,오정세",3.2107207142857144,2.928249753694581,로맨스,코미디
713,20200726,OCN,21,221907,트레인,5회,미니시리즈,"윤시윤,경수진,신소율",0.2584521428571428,0.43004665714285717,판타지,미스터리
714,20200726,OCN,22,233516,트레인,6회,미니시리즈,"윤시윤,경수진,신소율",0.7593435714285715,0.43004665714285717,판타지,미스터리
715,20200727,KBS2,21,220555,그놈이그놈이다,7회,미니시리즈,"황정음,윤현민,서지훈",1.0905042857142857,1.438875880952381,로맨스 코미디,
716,20200727,KBS2,22,224003,그놈이그놈이다,7회,미니시리즈,"황정음,윤현민,서지훈",1.4677407142857144,1.438875880952381,로맨스 코미디,
717,20200727,JTBC,21,223513,모범형사,7회,미니시리즈,"손현주,장승조,이엘리야",1.9387564285714287,2.503925892857143,범죄,추리
718,20200728,KBS2,21,220437,그놈이그놈이다,8회,미니시리즈,"황정음,윤현민,서지훈",1.4257164285714288,1.438875880952381,로맨스 코미디,
719,20200728,KBS2,22,223935,그놈이그놈이다,8회,미니시리즈,"황정음,윤현민,서지훈",1.8945307142857144,1.438875880952381,로맨스 코미디,
720,20200728,JTBC,21,223345,모범형사,8회,미니시리즈,"손현주,장승조,이엘리야",2.2370399999999995,2.503925892857143,범죄,추리
721,20200729,KBS2,21,220425,출사표,9회,미니시리즈,"나나,박성훈,유다인",1.4696092857142855,1.3070940178571429,정치,오피스
722,20200729,KBS2,22,223829,출사표,9회,미니시리즈,"나나,박성훈,유다인",1.5512071428571428,1.3070940178571429,정치,오피스
723,20200729,MBC,21,215604,십시일반,3회,미니시리즈,"김혜준,오나라,김정영",1.1207842857142858,1.23814625,미스터리,추리
724,20200729,MBC,21,222852,십시일반,3회,미니시리즈,"김혜준,오나라,김정영",1.6398385714285717,1.23814625,미스터리,추리
725,20200729,JTBC,21,223708,우리사랑했을까,7회,미니시리즈,"송지효,손호준,송종호",0.9322464285714284,0.9552057589285714,로맨스,코미디
726,20200729,tvN,22,235408,악의꽃,1회,미니시리즈,"이준기,문채원,장희진",1.7556300000000002,2.0244539682539684,추리,로맨스
727,20200730,KBS2,21,220529,출사표,10회,미니시리즈,"나나,박성훈,유다인",0.9594042857142858,1.3070940178571429,정치,오피스
728,20200730,KBS2,22,223833,출사표,10회,미니시리즈,"나나,박성훈,유다인",1.3266235714285717,1.3070940178571429,정치,오피스
729,20200730,MBC,21,215309,십시일반,4회,미니시리즈,"김혜준,오나라,김정영",0.7766778571428572,1.23814625,미스터리,추리
730,20200730,MBC,21,221928,십시일반,4회,미니시리즈,"김혜준,오나라,김정영",1.3398428571428571,1.23814625,미스터리,추리
731,20200730,JTBC,21,223922,우리사랑했을까,8회,미니시리즈,"송지효,손호준,송종호",0.9084007142857145,0.9552057589285714,로맨스,코미디
732,20200730,tvN,22,235952,악의꽃,2회,미니시리즈,"이준기,문채원,장희진",1.614895,2.0244539682539684,추리,로맨스
733,20200731,SBS,22,223838,편의점샛별이,13회,미니시리즈,"지창욱,김유정,한선화",3.010942857142857,3.496668169642857,로맨스,
734,20200731,SBS,22,230915,편의점샛별이,13회,미니시리즈,"지창욱,김유정,한선화",3.969007142857143,3.496668169642857,로맨스,
735,20200801,SBS,22,223727,편의점샛별이,14회,미니시리즈,"지창욱,김유정,한선화",2.899064285714285,3.496668169642857,로맨스,
736,20200801,SBS,22,230634,편의점샛별이,14회,미니시리즈,"지창욱,김유정,한선화",4.567157142857143,3.496668169642857,로맨스,
737,20200801,tvN,21,213720,사이코지만괜찮아,13회,미니시리즈,"김수현,서예지,오정세",3.001485714285714,2.928249753694581,로맨스,코미디
738,20200801,tvN,21,223656,사이코지만괜찮아,13회,미니시리즈,"김수현,서예지,오정세",3.5061871428571427,2.928249753694581,로맨스,코미디
739,20200801,OCN,21,222031,트레인,6회,미니시리즈,"윤시윤,경수진,신소율",0.1944185714285714,0.43004665714285717,판타지,미스터리
740,20200801,OCN,22,233733,트레인,7회,미니시리즈,"윤시윤,경수진,신소율",0.7328292857142857,0.43004665714285717,판타지,미스터리
741,20200802,tvN,21,214538,사이코지만괜찮아,14회,미니시리즈,"김수현,서예지,오정세",3.2898107142857143,2.928249753694581,로맨스,코미디
742,20200802,tvN,21,223843,사이코지만괜찮아,14회,미니시리즈,"김수현,서예지,오정세",3.580183571428571,2.928249753694581,로맨스,코미디
743,20200802,OCN,21,222128,트레인,7회,미니시리즈,"윤시윤,경수진,신소율",0.1974735714285714,0.43004665714285717,판타지,미스터리
744,20200802,OCN,22,234237,트레인,8회,미니시리즈,"윤시윤,경수진,신소율",0.6762092857142857,0.43004665714285717,판타지,미스터리
745,20200803,KBS2,21,220719,그놈이그놈이다,9회,미니시리즈,"황정음,윤현민,서지훈",1.4467571428571429,1.438875880952381,로맨스 코미디,
746,20200803,KBS2,22,223939,그놈이그놈이다,9회,미니시리즈,"황정음,윤현민,서지훈",1.7727421428571426,1.438875880952381,로맨스 코미디,
747,20200803,JTBC,21,223607,모범형사,9회,미니시리즈,"손현주,장승조,이엘리야",2.271341428571429,2.503925892857143,범죄,추리
748,20200803,tvN,21,221417,악의꽃,2회,미니시리즈,"이준기,문채원,장희진",0.9426457142857142,2.0244539682539684,추리,로맨스
749,20200804,KBS2,21,220519,그놈이그놈이다,10회,미니시리즈,"황정음,윤현민,서지훈",0.9234864285714286,1.438875880952381,로맨스 코미디,
750,20200804,KBS2,22,223955,그놈이그놈이다,10회,미니시리즈,"황정음,윤현민,서지훈",1.337782142857143,1.438875880952381,로맨스 코미디,
751,20200804,JTBC,21,223446,모범형사,10회,미니시리즈,"손현주,장승조,이엘리야",2.519437857142857,2.503925892857143,범죄,추리
752,20200805,KBS2,21,220635,출사표,11회,미니시리즈,"나나,박성훈,유다인",1.14074,1.3070940178571429,정치,오피스
753,20200805,KBS2,22,223752,출사표,11회,미니시리즈,"나나,박성훈,유다인",1.2512007142857142,1.3070940178571429,정치,오피스
754,20200805,MBC,21,220201,십시일반,5회,미니시리즈,"김혜준,오나라,김정영",1.3235892857142857,1.23814625,미스터리,추리
755,20200805,MBC,22,223034,십시일반,5회,미니시리즈,"김혜준,오나라,김정영",1.5472664285714288,1.23814625,미스터리,추리
756,20200805,JTBC,21,223651,우리사랑했을까,9회,미니시리즈,"송지효,손호준,송종호",0.7575878571428573,0.9552057589285714,로맨스,코미디
757,20200805,tvN,22,235718,악의꽃,3회,미니시리즈,"이준기,문채원,장희진",1.5461342857142857,2.0244539682539684,추리,로맨스
758,20200806,KBS2,21,220428,출사표,12회,미니시리즈,"나나,박성훈,유다인",1.021585714285714,1.3070940178571429,정치,오피스
