방송일자,채널명,프로그램시작시간,프로그램종료시간,프로그램명,방송회차명,프로그램장르소분류명,출연진내용,총시청률
20210420,tvN,21,221240,나빌레라,10회,미니시리즈,"박인환,송강,나문희",1.7069171428571426
20210421,KBS2,21,220349,대박부동산,3회,미니시리즈,"장나라,정용화,강말금",1.8915421428571428
20210421,KBS2,22,223707,대박부동산,3회,미니시리즈,"장나라,정용화,강말금",2.6238449999999998
20210421,MBC,21,214957,오주인님,9회,미니시리즈,"이민기,나나,강민혁",1.1887521428571428
20210421,MBC,21,222049,오주인님,9회,미니시리즈,"이민기,나나,강민혁",0.7078857142857142
20210421,JTBC,21,221958,로스쿨,3회,미니시리즈,"김명민,김범,류혜영",2.058770714285714
20210421,tvN,22,154,마우스,14회,미니시리즈,"이승기,이희준,박주현",3.7825764285714287
20210422,KBS2,21,220406,대박부동산,4회,미니시리즈,"장나라,정용화,강말금",1.8257007142857142
20210422,KBS2,22,223701,대박부동산,4회,미니시리즈,"장나라,정용화,강말금",2.6455292857142854
20210422,MBC,21,214954,오주인님,10회,미니시리즈,"이민기,나나,강민혁",1.3594950000000001
20210422,MBC,21,222218,오주인님,10회,미니시리즈,"이민기,나나,강민혁",1.3350942857142858
20210422,JTBC,21,222049,로스쿨,4회,미니시리즈,"김명민,김범,류혜영",1.9588214285714283
20210422,tvN,22,1137,마우스,15회,미니시리즈,"이승기,이희준,박주현",3.235899285714286
20210423,SBS,22,223614,모범택시,5회,미니시리즈,"이제훈,이솜,김의성",6.719703571428572
20210423,SBS,22,230936,모범택시,5회,미니시리즈,"이제훈,이솜,김의성",7.979797857142857
20210424,SBS,22,223406,모범택시,6회,미니시리즈,"이제훈,이솜,김의성",5.679018571428571
20210424,SBS,22,230439,모범택시,6회,미니시리즈,"이제훈,이솜,김의성",9.254756428571428
20210424,tvN,21,223455,빈센조,17회,미니시리즈,"송중기,전여빈,옥택연",6.344403571428571
20210425,tvN,21,223628,빈센조,18회,미니시리즈,"송중기,전여빈,옥택연",8.08490142857143
20210426,tvN,21,221405,나빌레라,11회,미니시리즈,"박인환,송강,나문희",1.3176242857142857
20210427,JTBC,21,222435,언더커버,1회,미니시리즈,"지진희,김현주,허준호",0.7274814285714287
20210427,JTBC,22,235105,언더커버,2회,미니시리즈,"지진희,김현주,허준호",0.5111628571428571
20210427,tvN,21,221644,나빌레라,12회,미니시리즈,"박인환,송강,나문희",1.6577628571428573
20210428,KBS2,21,220600,대박부동산,5회,미니시리즈,"장나라,정용화,강말금",2.4281849999999996
20210428,KBS2,22,223746,대박부동산,5회,미니시리즈,"장나라,정용화,강말금",3.1797235714285716
20210428,MBC,21,215056,오주인님,11회,미니시리즈,"이민기,나나,강민혁",0.9404599999999999
20210428,MBC,21,222125,오주인님,11회,미니시리즈,"이민기,나나,강민혁",0.6973735714285713
20210428,JTBC,21,222224,로스쿨,5회,미니시리즈,"김명민,김범,류혜영",1.7037585714285715
20210429,KBS2,21,220423,대박부동산,6회,미니시리즈,"장나라,정용화,강말금",2.176315714285715
20210429,KBS2,22,223712,대박부동산,6회,미니시리즈,"장나라,정용화,강말금",2.7469735714285717
20210429,MBC,21,214817,오주인님,12회,미니시리즈,"이민기,나나,강민혁",0.7061385714285714
20210429,MBC,21,222126,오주인님,12회,미니시리즈,"이민기,나나,강민혁",1.1220664285714286
20210429,JTBC,21,222027,로스쿨,6회,미니시리즈,"김명민,김범,류혜영",1.8459800000000002
20210430,SBS,22,223913,모범택시,7회,미니시리즈,"이제훈,이솜,김의성",6.714712857142856
20210430,SBS,22,231244,모범택시,7회,미니시리즈,"이제훈,이솜,김의성",7.953364285714285
20210430,tvN,22,235220,다크홀,1회,미니시리즈,"김옥빈,이준혁,임원희",0.7456471428571428
20210430,OCN,22,235231,다크홀,1회,미니시리즈,"김옥빈,이준혁,임원희",0.5612471428571428
20210501,SBS,22,223443,모범택시,8회,미니시리즈,"이제훈,이솜,김의성",5.3243550000000015
20210501,SBS,22,230450,모범택시,8회,미니시리즈,"이제훈,이솜,김의성",9.014867142857144
20210501,tvN,21,224041,빈센조,19회,미니시리즈,"송중기,전여빈,옥택연",6.963889285714286
20210501,tvN,22,235653,다크홀,2회,미니시리즈,"김옥빈,이준혁,임원희",1.2029264285714285
20210501,OCN,21,223955,다크홀,1회,미니시리즈,"김옥빈,이준혁,임원희",0.22543142857142856
20210501,OCN,22,235705,다크홀,2회,미니시리즈,"김옥빈,이준혁,임원희",0.7325892857142857
20210502,tvN,21,224543,빈센조,20회,미니시리즈,"송중기,전여빈,옥택연",9.293105714285716
20210503,KBS2,21,220526,오월의청춘,1회,미니시리즈,"이도현,고민시,이상이",2.0327699999999997
20210503,KBS2,22,224328,오월의청춘,1회,미니시리즈,"이도현,고민시,이상이",2.741519285714286
20210503,OCN,21,220337,다크홀,1회,미니시리즈,"김옥빈,이준혁,임원희",0.4018885714285715
20210503,OCN,22,232146,다크홀,2회,미니시리즈,"김옥빈,이준혁,임원희",0.3657364285714286
20210504,KBS2,21,220627,오월의청춘,2회,미니시리즈,"이도현,고민시,이상이",2.0753057142857143
20210504,KBS2,22,224303,오월의청춘,2회,미니시리즈,"이도현,고민시,이상이",2.8394221428571425
20210504,tvN,22,235124,다크홀,1회,미니시리즈,"김옥빈,이준혁,임원희",0.6215028571428572
20210505,KBS2,21,220302,대박부동산,7회,미니시리즈,"장나라,정용화,강말금",2.3363035714285707
20210505,KBS2,22,223501,대박부동산,7회,미니시리즈,"장나라,정용화,강말금",3.279108571428572
20210505,MBC,21,214449,오주인님,13회,미니시리즈,"이민기,나나,강민혁",1.0549107142857144
20210505,MBC,21,221843,오주인님,13회,미니시리즈,"이민기,나나,강민혁",0.6653821428571429
20210505,JTBC,21,221618,로스쿨,7회,미니시리즈,"김명민,김범,류혜영",1.9521442857142859
20210505,tvN,22,234619,마우스,16회,미니시리즈,"이승기,이희준,박주현",3.489620000000001
20210506,KBS2,21,220259,대박부동산,8회,미니시리즈,"장나라,정용화,강말금",2.3768099999999994
20210506,KBS2,22,223539,대박부동산,8회,미니시리즈,"장나라,정용화,강말금",2.9793035714285714
20210506,MBC,21,215046,오주인님,14회,미니시리즈,"이민기,나나,강민혁",1.1423992857142857
20210506,MBC,21,222135,오주인님,14회,미니시리즈,"이민기,나나,강민혁",0.8377071428571429
20210506,JTBC,21,222337,로스쿨,8회,미니시리즈,"김명민,김범,류혜영",2.091154285714286
20210506,tvN,22,235329,마우스,17회,미니시리즈,"이승기,이희준,박주현",3.674952857142857
20210507,SBS,22,223642,모범택시,9회,미니시리즈,"이제훈,이솜,김의성",7.05809
20210507,SBS,22,231500,모범택시,9회,미니시리즈,"이제훈,이솜,김의성",8.807774285714286
20210507,tvN,22,235303,다크홀,3회,미니시리즈,"김옥빈,이준혁,임원희",0.6035450000000001
20210507,OCN,21,223525,다크홀,2회,미니시리즈,"김옥빈,이준혁,임원희",0.2924328571428571
20210507,OCN,22,235314,다크홀,3회,미니시리즈,"김옥빈,이준혁,임원희",0.44286857142857144
20210508,SBS,22,223406,모범택시,10회,미니시리즈,"이제훈,이솜,김의성",6.474851428571428
20210508,SBS,22,230452,모범택시,10회,미니시리즈,"이제훈,이솜,김의성",9.207967142857143
20210508,tvN,21,222139,마인,1회,미니시리즈,"이보영,김서형,이현욱",2.5755164285714285
20210508,tvN,22,235324,다크홀,4회,미니시리즈,"김옥빈,이준혁,임원희",0.6881207142857143
20210508,OCN,21,223746,다크홀,3회,미니시리즈,"김옥빈,이준혁,임원희",0.1988342857142857
20210508,OCN,22,235334,다크홀,4회,미니시리즈,"김옥빈,이준혁,임원희",0.5713757142857143
20210509,tvN,21,223034,마인,2회,미니시리즈,"이보영,김서형,이현욱",2.580352142857143
20210510,KBS2,21,220453,오월의청춘,3회,미니시리즈,"이도현,고민시,이상이",1.7824292857142858
20210510,KBS2,22,223946,오월의청춘,3회,미니시리즈,"이도현,고민시,이상이",2.4129235714285713
20210510,tvN,21,220943,어느날우리집현관으로멸망이들어왔다,1회,미니시리즈,"박보영,서인국,이수혁",2.9451807142857143
20210510,OCN,21,220340,다크홀,3회,미니시리즈,"김옥빈,이준혁,임원희",0.28494214285714287
20210510,OCN,22,232346,다크홀,4회,미니시리즈,"김옥빈,이준혁,임원희",0.153315
20210511,KBS2,21,220445,오월의청춘,4회,미니시리즈,"이도현,고민시,이상이",1.9620192857142857
20210511,KBS2,22,223938,오월의청춘,4회,미니시리즈,"이도현,고민시,이상이",2.8921242857142855
20210511,tvN,21,221251,어느날우리집현관으로멸망이들어왔다,2회,미니시리즈,"박보영,서인국,이수혁",2.775072857142857
20210512,KBS2,21,220445,대박부동산,9회,미니시리즈,"장나라,정용화,강말금",2.2642335714285715
20210512,KBS2,22,223531,대박부동산,9회,미니시리즈,"장나라,정용화,강말금",3.3273578571428573
20210512,MBC,21,214826,오주인님,15회,미니시리즈,"이민기,나나,강민혁",1.089802857142857
20210512,MBC,21,222056,오주인님,15회,미니시리즈,"이민기,나나,강민혁",0.9127442857142858
20210512,JTBC,21,222249,로스쿨,9회,미니시리즈,"김명민,김범,류혜영",2.1743214285714285
20210512,tvN,22,235236,마우스,18회,미니시리즈,"이승기,이희준,박주현",3.5048492857142857
20210513,KBS2,21,220255,대박부동산,10회,미니시리즈,"장나라,정용화,강말금",2.9802114285714287
20210513,KBS2,22,223511,대박부동산,10회,미니시리즈,"장나라,정용화,강말금",3.8173285714285714
20210513,MBC,21,215242,오주인님,16회,미니시리즈,"이민기,나나,강민혁",1.04707
20210513,MBC,21,222325,오주인님,16회,미니시리즈,"이민기,나나,강민혁",1.2401007142857143
20210513,tvN,22,234101,마우스,19회,미니시리즈,"이승기,이희준,박주현",3.5686342857142854
20210514,SBS,22,224045,모범택시,11회,미니시리즈,"이제훈,이솜,김의성",6.483258571428572
20210514,SBS,22,231736,모범택시,11회,미니시리즈,"이제훈,이솜,김의성",7.396549285714285
20210514,tvN,22,235238,다크홀,5회,미니시리즈,"김옥빈,이준혁,임원희",0.4000485714285715
20210514,OCN,21,223748,다크홀,4회,미니시리즈,"김옥빈,이준혁,임원희",0.13265357142857143
20210514,OCN,22,235248,다크홀,5회,미니시리즈,"김옥빈,이준혁,임원희",0.43461928571428576
20210515,SBS,22,223423,모범택시,12회,미니시리즈,"이제훈,이솜,김의성",7.22285642857143
20210515,SBS,22,230453,모범택시,12회,미니시리즈,"이제훈,이솜,김의성",9.489388571428572
20210515,tvN,21,222236,마인,3회,미니시리즈,"이보영,김서형,이현욱",3.2283378571428574
20210515,tvN,22,235246,다크홀,6회,미니시리즈,"김옥빈,이준혁,임원희",1.091967142857143
20210515,OCN,21,223633,다크홀,5회,미니시리즈,"김옥빈,이준혁,임원희",0.07532214285714287
20210515,OCN,22,235301,다크홀,6회,미니시리즈,"김옥빈,이준혁,임원희",0.502875
20210516,tvN,21,223204,마인,4회,미니시리즈,"이보영,김서형,이현욱",3.4176364285714285
20210517,KBS2,21,220351,오월의청춘,5회,미니시리즈,"이도현,고민시,이상이",2.234902857142857
20210517,KBS2,22,223954,오월의청춘,5회,미니시리즈,"이도현,고민시,이상이",2.892067142857143
20210517,tvN,21,221322,어느날우리집현관으로멸망이들어왔다,3회,미니시리즈,"박보영,서인국,이수혁",2.5001614285714284
20210517,OCN,21,220246,다크홀,5회,미니시리즈,"김옥빈,이준혁,임원희",0.13175071428571428
20210517,OCN,22,232015,다크홀,6회,미니시리즈,"김옥빈,이준혁,임원희",0.2502871428571428
20210518,KBS2,21,220457,오월의청춘,6회,미니시리즈,"이도현,고민시,이상이",1.9371585714285717
20210518,KBS2,22,223922,오월의청춘,6회,미니시리즈,"이도현,고민시,이상이",2.3428299999999997
20210518,tvN,21,221607,어느날우리집현관으로멸망이들어왔다,4회,미니시리즈,"박보영,서인국,이수혁",2.278726428571429
20210519,KBS2,21,220652,대박부동산,11회,미니시리즈,"장나라,정용화,강말금",2.4504121428571426
20210519,KBS2,22,223741,대박부동산,11회,미니시리즈,"장나라,정용화,강말금",3.0334907142857146
20210519,MBC,21,214745,목표가생겼다,1회,미니시리즈,"김환희,류수영,김도훈",1.1491457142857144
20210519,MBC,21,222035,목표가생겼다,1회,미니시리즈,"김환희,류수영,김도훈",1.5979814285714287
20210519,JTBC,21,221852,로스쿨,10회,미니시리즈,"김명민,김범,류혜영",2.4230707142857146
20210519,tvN,22,2329,마우스,20회,미니시리즈,"이승기,이희준,박주현",4.257459285714286
20210520,KBS2,21,220422,대박부동산,12회,미니시리즈,"장나라,정용화,강말금",2.4046864285714284
20210520,KBS2,22,223554,대박부동산,12회,미니시리즈,"장나라,정용화,강말금",3.2828157142857144
20210520,MBC,21,215108,목표가생겼다,2회,미니시리즈,"김환희,류수영,김도훈",1.4211971428571428
20210520,MBC,21,222242,목표가생겼다,2회,미니시리즈,"김환희,류수영,김도훈",1.3956600000000001
20210520,JTBC,21,221828,로스쿨,11회,미니시리즈,"김명민,김범,류혜영",2.9343464285714282
20210521,SBS,22,223854,모범택시,13회,미니시리즈,"이제훈,이솜,김의성",7.618068571428572
20210521,SBS,22,231742,모범택시,13회,미니시리즈,"이제훈,이솜,김의성",8.772729285714288
20210521,tvN,22,235055,다크홀,7회,미니시리즈,"김옥빈,이준혁,임원희",0.3226292857142857
20210521,OCN,21,223855,다크홀,6회,미니시리즈,"김옥빈,이준혁,임원희",0.09256214285714284
20210521,OCN,22,235036,다크홀,7회,미니시리즈,"김옥빈,이준혁,임원희",0.3886921428571428
20210522,SBS,22,223302,모범택시,14회,미니시리즈,"이제훈,이솜,김의성",6.575798571428573
20210522,SBS,22,230434,모범택시,14회,미니시리즈,"이제훈,이솜,김의성",9.051902857142856
20210522,tvN,21,222238,마인,5회,미니시리즈,"이보영,김서형,이현욱",3.4900235714285706
20210522,tvN,22,235254,다크홀,8회,미니시리즈,"김옥빈,이준혁,임원희",0.43320428571428576
20210522,OCN,21,223918,다크홀,7회,미니시리즈,"김옥빈,이준혁,임원희",0.2018964285714286
20210522,OCN,22,235301,다크홀,8회,미니시리즈,"김옥빈,이준혁,임원희",0.4687914285714285
20210523,tvN,21,223155,마인,6회,미니시리즈,"이보영,김서형,이현욱",3.137655714285714
20210524,KBS2,21,220628,오월의청춘,7회,미니시리즈,"이도현,고민시,이상이",2.4554828571428575
20210524,KBS2,22,223451,오월의청춘,7회,미니시리즈,"이도현,고민시,이상이",3.1171214285714286
20210524,tvN,21,221344,어느날우리집현관으로멸망이들어왔다,5회,미니시리즈,"박보영,서인국,이수혁",2.1282235714285713
20210524,OCN,21,220113,다크홀,7회,미니시리즈,"김옥빈,이준혁,임원희",0.08507357142857143
20210524,OCN,22,231932,다크홀,8회,미니시리즈,"김옥빈,이준혁,임원희",0.11758142857142857
20210525,KBS2,21,220242,오월의청춘,8회,미니시리즈,"이도현,고민시,이상이",2.0568035714285715
20210525,KBS2,22,223439,오월의청춘,8회,미니시리즈,"이도현,고민시,이상이",3.0937349999999997
20210525,tvN,21,221357,어느날우리집현관으로멸망이들어왔다,6회,미니시리즈,"박보영,서인국,이수혁",2.9173035714285716
20210526,KBS2,21,220417,대박부동산,13회,미니시리즈,"장나라,정용화,강말금",2.171473571428572
20210526,KBS2,22,223621,대박부동산,13회,미니시리즈,"장나라,정용화,강말금",2.878160714285715
20210526,MBC,21,215051,목표가생겼다,3회,미니시리즈,"김환희,류수영,김도훈",1.1466607142857144
20210526,MBC,21,222212,목표가생겼다,3회,미니시리즈,"김환희,류수영,김도훈",1.0168385714285713
20210526,JTBC,21,221352,로스쿨,12회,미니시리즈,"김명민,김범,류혜영",2.2239857142857145
20210527,MBC,21,214705,목표가생겼다,4회,미니시리즈,"김환희,류수영,김도훈",0.9760135714285715
20210527,MBC,21,222326,목표가생겼다,4회,미니시리즈,"김환희,류수영,김도훈",1.3931392857142857
20210527,JTBC,21,222232,로스쿨,13회,미니시리즈,"김명민,김범,류혜영",3.0703850000000004
20210528,SBS,22,223659,모범택시,15회,미니시리즈,"이제훈,이솜,김의성",6.952506428571427
20210528,SBS,22,231534,모범택시,15회,미니시리즈,"이제훈,이솜,김의성",8.228402142857142
20210528,tvN,22,235112,다크홀,9회,미니시리즈,"김옥빈,이준혁,임원희",0.3762364285714286
20210528,OCN,21,223531,다크홀,8회,미니시리즈,"김옥빈,이준혁,임원희",0.17704499999999998
20210528,OCN,22,235124,다크홀,9회,미니시리즈,"김옥빈,이준혁,임원희",0.2711085714285714
20210529,SBS,22,223348,모범택시,16회,미니시리즈,"이제훈,이솜,김의성",6.552842857142857
20210529,SBS,22,230458,모범택시,16회,미니시리즈,"이제훈,이솜,김의성",9.143173571428573
20210529,tvN,21,222316,마인,7회,미니시리즈,"이보영,김서형,이현욱",3.8061007142857144
20210529,tvN,22,235134,다크홀,10회,미니시리즈,"김옥빈,이준혁,임원희",0.38673
20210529,OCN,21,223658,다크홀,9회,미니시리즈,"김옥빈,이준혁,임원희",0.26403714285714286
20210529,OCN,22,235151,다크홀,10회,미니시리즈,"김옥빈,이준혁,임원희",0.42538000000000004
20210530,tvN,21,222946,마인,8회,미니시리즈,"이보영,김서형,이현욱",4.032928571428571
20210531,KBS2,21,220556,오월의청춘,9회,미니시리즈,"이도현,고민시,이상이",2.2182199999999996
20210531,KBS2,22,223619,오월의청춘,9회,미니시리즈,"이도현,고민시,이상이",2.6758607142857143
20210531,SBS,22,223348,라켓소년단,1회,미니시리즈,"김상경,오나라,탕준상",2.7520114285714286
20210531,SBS,22,230031,라켓소년단,1회,미니시리즈,"김상경,오나라,탕준상",3.593145
20210531,tvN,21,221536,어느날우리집현관으로멸망이들어왔다,7회,미니시리즈,"박보영,서인국,이수혁",2.229447857142857
20210531,OCN,21,220153,다크홀,9회,미니시리즈,"김옥빈,이준혁,임원희",0.24107214285714287
20210531,OCN,22,231730,다크홀,10회,미니시리즈,"김옥빈,이준혁,임원희",0.19769785714285715
20210701,MBC,21,220411,미치지않고서야,4회,미니시리즈,"정재영,문소리,이상엽",1.2910242857142857
20210701,tvN,22,235635,간떨어지는동거,12회,미니시리즈,"장기용,혜리,강한나",2.1315514285714285
20210702,SBS,22,232719,펜트하우스3,5회,미니시리즈,"유진,김소연,이지아",9.768560000000003
20210703,tvN,21,223536,악마판사,1회,미니시리즈,"지성,김민정,진영",3.1217521428571433
20210703,tvN,22,655,보이스시즌4,6회,미니시리즈,"송승헌,이하나,이규형",1.895522857142857
20210704,tvN,21,222922,악마판사,2회,미니시리즈,"지성,김민정,진영",2.7988271428571427
20210704,OCN,22,233322,보이스시즌4,5회,미니시리즈,"송승헌,이하나,이규형",0.28598500000000004
20210705,KBS2,21,223701,멀리서보면푸른봄,7회,미니시리즈,"박지훈,강민아,배인혁",1.014275
20210705,SBS,22,230314,라켓소년단,11회,미니시리즈,"김상경,오나라,탕준상",3.262000714285714
20210705,tvN,21,221714,너는나의봄,1회,미니시리즈,"서현진,김동욱,윤박",1.5995021428571428
20210705,OCN,21,220334,보이스시즌4,5회,미니시리즈,"송승헌,이하나,이규형",0.28531
20210705,OCN,22,233008,보이스시즌4,6회,미니시리즈,"송승헌,이하나,이규형",0.4515485714285714
20210706,KBS2,21,223729,멀리서보면푸른봄,8회,미니시리즈,"박지훈,강민아,배인혁",0.9376364285714285
20210706,SBS,22,233011,라켓소년단,12회,미니시리즈,"김상경,오나라,탕준상",3.4217221428571425
20210706,tvN,21,221455,너는나의봄,2회,미니시리즈,"서현진,김동욱,윤박",1.718897142857143
20210707,tvN,22,233818,간떨어지는동거,13회,미니시리즈,"장기용,혜리,강한나",2.0479507142857143
20210708,tvN,22,235803,간떨어지는동거,14회,미니시리즈,"장기용,혜리,강한나",2.052885714285714
20210709,SBS,22,232215,펜트하우스3,6회,미니시리즈,"유진,김소연,이지아",9.672854999999998
20210710,tvN,21,223037,악마판사,3회,미니시리즈,"지성,김민정,진영",3.163800714285714
20210710,tvN,22,235954,보이스시즌4,8회,미니시리즈,"송승헌,이하나,이규형",1.9264992857142857
20210711,tvN,21,223641,악마판사,4회,미니시리즈,"지성,김민정,진영",2.9841671428571424
20210711,OCN,22,234207,보이스시즌4,7회,미니시리즈,"송승헌,이하나,이규형",0.3589692857142857
20210712,KBS2,21,223750,멀리서보면푸른봄,9회,미니시리즈,"박지훈,강민아,배인혁",0.6704092857142856
20210712,SBS,22,230252,라켓소년단,13회,미니시리즈,"김상경,오나라,탕준상",3.255252142857143
20210712,tvN,21,221839,너는나의봄,3회,미니시리즈,"서현진,김동욱,윤박",1.4447492857142856
20210712,OCN,21,221225,보이스시즌4,7회,미니시리즈,"송승헌,이하나,이규형",0.21841714285714284
20210712,OCN,22,233352,보이스시즌4,8회,미니시리즈,"송승헌,이하나,이규형",0.19596642857142857
20210713,KBS2,21,223913,멀리서보면푸른봄,10회,미니시리즈,"박지훈,강민아,배인혁",1.1641949999999999
20210713,tvN,21,222650,너는나의봄,4회,미니시리즈,"서현진,김동욱,윤박",1.5869042857142859
20210714,tvN,22,234315,간떨어지는동거,15회,미니시리즈,"장기용,혜리,강한나",2.329247857142857
20210715,tvN,22,235457,간떨어지는동거,16회,미니시리즈,"장기용,혜리,강한나",2.3901878571428576
20210716,SBS,22,232608,펜트하우스3,7회,미니시리즈,"유진,김소연,이지아",9.576912142857141
20210717,tvN,21,223305,악마판사,5회,미니시리즈,"지성,김민정,진영",2.9938200000000004
20210717,tvN,22,149,보이스시즌4,10회,미니시리즈,"송승헌,이하나,이규형",2.1614635714285715
20210718,tvN,21,222850,악마판사,6회,미니시리즈,"지성,김민정,진영",3.098747142857143
20210718,OCN,22,233410,보이스시즌4,9회,미니시리즈,"송승헌,이하나,이규형",0.5076071428571429
20210719,KBS2,21,223704,멀리서보면푸른봄,11회,미니시리즈,"박지훈,강민아,배인혁",0.6186764285714286
20210719,SBS,22,230241,라켓소년단,14회,미니시리즈,"김상경,오나라,탕준상",3.3434657142857143
20210719,tvN,21,221539,너는나의봄,5회,미니시리즈,"서현진,김동욱,윤박",1.2285228571428572
20210719,OCN,21,220448,보이스시즌4,9회,미니시리즈,"송승헌,이하나,이규형",0.24653428571428568
20210719,OCN,22,232945,보이스시즌4,10회,미니시리즈,"송승헌,이하나,이규형",0.3124692857142857
20210720,KBS2,21,223815,멀리서보면푸른봄,12회,미니시리즈,"박지훈,강민아,배인혁",1.0440514285714284
20210720,tvN,21,221614,너는나의봄,6회,미니시리즈,"서현진,김동욱,윤박",1.1884792857142858
20210723,tvN,22,235325,보이스시즌4,11회,미니시리즈,"송승헌,이하나,이규형",1.9224585714285716
20210724,tvN,21,223642,악마판사,7회,미니시리즈,"지성,김민정,진영",2.993729285714285
20210725,tvN,21,223015,악마판사,8회,미니시리즈,"지성,김민정,진영",2.3784978571428574
20210725,OCN,22,233441,보이스시즌4,11회,미니시리즈,"송승헌,이하나,이규형",0.18388071428571431
20210726,SBS,22,234252,라켓소년단,15회,미니시리즈,"김상경,오나라,탕준상",3.3600435714285717
20210726,tvN,21,221814,너는나의봄,7회,미니시리즈,"서현진,김동욱,윤박",1.1867364285714286
20210726,OCN,21,220249,보이스시즌4,11회,미니시리즈,"송승헌,이하나,이규형",0.24517357142857144
20210726,OCN,22,231919,보이스시즌4,12회,미니시리즈,"송승헌,이하나,이규형",0.4288842857142857
20210727,tvN,21,221424,너는나의봄,8회,미니시리즈,"서현진,김동욱,윤박",1.048372857142857
20210730,SBS,22,232524,펜트하우스3,8회,미니시리즈,"유진,김소연,이지아",9.733525714285715
20210731,tvN,21,222620,악마판사,9회,미니시리즈,"지성,김민정,진영",2.0833421428571426
20210731,tvN,22,235612,보이스시즌4,14회,미니시리즈,"송승헌,이하나,이규형",2.570793571428571
20210801,tvN,21,222740,악마판사,10회,미니시리즈,"지성,김민정,진영",2.464086428571428
20210801,OCN,22,233306,보이스시즌4,13회,미니시리즈,"송승헌,이하나,이규형",0.34783
20210802,tvN,21,221720,너는나의봄,9회,미니시리즈,"서현진,김동욱,윤박",1.2104271428571427
20210802,OCN,22,232315,보이스시즌4,14회,미니시리즈,"송승헌,이하나,이규형",0.20929214285714284
20210803,tvN,21,221553,너는나의봄,10회,미니시리즈,"서현진,김동욱,윤박",1.0122114285714285
20210804,tvN,22,1819,더로드1의비극,1회,미니시리즈,"지진희,윤세아,김혜은",1.5424078571428572
20210805,tvN,21,223210,슬기로운의사생활시즌2,7회,미니시리즈,"조정석,유연석,정경호",7.298162857142857
20210805,tvN,22,1820,더로드1의비극,2회,미니시리즈,"지진희,윤세아,김혜은",1.9250278571428574
20210806,SBS,22,235511,펜트하우스3,9회,미니시리즈,"유진,김소연,이지아",10.398932857142857
20210807,tvN,21,222243,악마판사,11회,미니시리즈,"지성,김민정,진영",2.8479107142857147
20210808,tvN,21,222944,악마판사,12회,미니시리즈,"지성,김민정,진영",3.0909364285714283
20210809,KBS2,21,223551,경찰수업,1회,미니시리즈,"진영,차태현,정수정",2.5871435714285718
20210809,SBS,22,230347,라켓소년단,16회,미니시리즈,"김상경,오나라,탕준상",2.9637007142857144
20210809,tvN,21,221610,너는나의봄,11회,미니시리즈,"서현진,김동욱,윤박",1.0412464285714285
20210810,KBS2,21,223510,경찰수업,2회,미니시리즈,"진영,차태현,정수정",3.2170364285714284
20210810,tvN,21,221737,너는나의봄,12회,미니시리즈,"서현진,김동욱,윤박",0.9828221428571429
20210811,tvN,22,628,더로드1의비극,3회,미니시리즈,"지진희,윤세아,김혜은",1.1370757142857142
20210812,MBC,21,220828,미치지않고서야,12회,미니시리즈,"정재영,문소리,이상엽",1.6662564285714283
20210813,SBS,22,232653,펜트하우스3,10회,미니시리즈,"유진,김소연,이지아",10.729254999999998
20210814,tvN,21,222944,악마판사,13회,미니시리즈,"지성,김민정,진영",3.7470178571428576
20210815,tvN,21,222924,악마판사,14회,미니시리즈,"지성,김민정,진영",3.700277857142858
20210816,KBS2,21,223538,경찰수업,3회,미니시리즈,"진영,차태현,정수정",4.043918571428571
20210816,tvN,21,221607,너는나의봄,13회,미니시리즈,"서현진,김동욱,윤박",0.8890007142857144
20210817,KBS2,21,223733,경찰수업,4회,미니시리즈,"진영,차태현,정수정",4.361775714285715
20210817,tvN,21,222309,너는나의봄,14회,미니시리즈,"서현진,김동욱,윤박",1.1486014285714288
20210818,MBC,21,220327,미치지않고서야,13회,미니시리즈,"정재영,문소리,이상엽",1.7768928571428568
20210818,tvN,22,458,더로드1의비극,5회,미니시리즈,"지진희,윤세아,김혜은",0.5430328571428571
20210819,tvN,22,2223,더로드1의비극,6회,미니시리즈,"지진희,윤세아,김혜은",1.0026335714285715
20210820,SBS,22,232351,펜트하우스3,11회,미니시리즈,"유진,김소연,이지아",10.82970357142857
20210821,tvN,21,222722,악마판사,15회,미니시리즈,"지성,김민정,진영",3.8308764285714285
20210822,tvN,21,224139,악마판사,16회,미니시리즈,"지성,김민정,진영",4.771774285714286
20210823,KBS2,21,223918,경찰수업,5회,미니시리즈,"진영,차태현,정수정",3.800019285714286
20210823,tvN,21,221742,너는나의봄,15회,미니시리즈,"서현진,김동욱,윤박",0.9266928571428572
20210824,KBS2,21,223707,경찰수업,6회,미니시리즈,"진영,차태현,정수정",4.682136428571428
20210824,tvN,21,221350,너는나의봄,16회,미니시리즈,"서현진,김동욱,윤박",1.216422857142857
20210825,tvN,22,915,더로드1의비극,7회,미니시리즈,"지진희,윤세아,김혜은",0.7548692857142857
20210826,tvN,22,2143,더로드1의비극,8회,미니시리즈,"지진희,윤세아,김혜은",0.9660192857142859
20210827,SBS,22,232150,펜트하우스3,12회,미니시리즈,"유진,김소연,이지아",9.326687142857143
20210828,tvN,21,223007,갯마을차차차,1회,미니시리즈,"신민아,김선호,이상이",3.9857742857142853
20210829,tvN,21,223557,갯마을차차차,2회,미니시리즈,"신민아,김선호,이상이",4.095242142857143
